ticker,entry_date,exit_date,entry_px,exit_px,days_held,ret_net,weight,bet_eur,bet_frac,div_eur,exit_reason
CMG,2011-11-09,2011-11-22,6.656799793243408,6.083799839019775,9,-0.08607739034080952,1.0,8653.83973121643,0.1,0.0,stop
CVLT,2011-12-08,2011-12-22,48.0,40.81999969482422,10,-0.1495833396911621,1.0,8544.0,0.1,0.0,stop
MANH,2011-12-08,2011-12-29,11.15250015258789,10.067500114440918,14,-0.09728760576570827,1.0,8553.967617034912,0.1,0.0,stop
VSAT,2011-12-08,2012-01-09,45.869998931884766,45.08000183105469,20,-0.017222522764894665,1.0,8531.819801330566,0.1,0.0,sma
LQDT,2011-12-27,2012-01-20,36.90999984741211,35.150001525878906,16,-0.04768350931479626,1.0,8636.939964294434,0.1,0.0,egg
OZK,2011-12-08,2012-01-27,13.539999961853027,14.210000038146973,33,0.04948301906806307,1.0,8543.73997592926,0.1,34.705,sma
OKE,2011-12-08,2012-01-31,35.475399017333984,36.68359375,35,0.034057255623133775,1.0,8549.57116317749,0.1,64.353989,sma
V,2011-11-09,2012-02-10,23.282499313354492,27.947500228881836,63,0.2003651263011772,0.49865229110512127,8637.807245254517,0.1,10.175,strength
HALO,2011-12-27,2012-02-15,9.609999656677246,11.699999809265137,34,0.21748181344998385,0.49944506104328523,8658.609690666199,0.1,0.0,strength
BMRN,2012-01-20,2012-02-22,35.20000076293945,35.75,22,0.015624977986921529,1.0,8729.600189208984,0.1,0.0,sma
DG,2011-12-08,2012-02-23,39.9900016784668,41.380001068115234,51,0.034758672950916614,1.0,8517.870357513428,0.1,0.0,sma
PZZA,2011-12-08,2012-02-23,18.420000076293945,18.75,51,0.01791530523014262,1.0,8546.88003540039,0.1,0.0,sma
DY,2012-01-09,2012-03-01,21.149999618530273,21.399999618530273,36,0.011820331182463395,1.0,8544.59984588623,0.1,0.0,sma
LZB,2012-02-23,2012-03-07,14.760000228881836,13.420000076293945,9,-0.09078591678920345,1.0,8929.80013847351,0.1,0.0,stop
REGN,2012-02-23,2012-04-04,103.31999969482422,123.30000305175781,29,0.19337982400259812,0.5,8885.519973754883,0.1,0.0,strength
STX,2012-03-01,2012-04-09,27.360000610351562,25.549999237060547,26,-0.06615501947782154,1.0,8946.720199584961,0.1,0.0,sma
URI,2012-02-22,2012-04-10,41.150001525878906,41.33000183105469,33,0.00437424783721041,1.0,9011.85033416748,0.1,0.0,sma
HALO,2011-12-27,2012-04-11,9.609999656677246,10.729999542236328,72,0.11654525760371715,0.5005549389567148,8658.609690666199,0.1,0.0,sma
TCBI,2012-02-10,2012-04-11,32.380001068115234,33.20000076293945,41,0.025324263983168116,1.0,9001.640296936035,0.1,0.0,sma
ORLY,2011-12-30,2012-04-19,5.329999923706055,6.428667068481445,75,0.20612892317106546,0.499691548426897,8639.929876327515,0.1,0.0,strength
ROST,2012-01-31,2012-04-27,25.40999984741211,30.75,61,0.2101534901477673,0.5,8639.399948120117,0.1,11.9,strength
DLTR,2012-01-27,2012-04-30,42.31999969482422,51.04499816894531,64,0.20616726221735227,0.5,8633.27993774414,0.1,0.0,strength
V,2011-11-09,2012-05-04,23.282499313354492,29.05500030517578,121,0.24793304679752604,0.5013477088948787,8637.807245254517,0.1,20.46,sma
FICO,2012-03-07,2012-05-07,40.029998779296875,41.459999084472656,42,0.03572321630734998,1.0,8886.659729003906,0.1,0.0,sma
FUL,2012-04-11,2012-05-07,31.829999923706055,31.360000610351562,18,-0.014765922541031817,1.0,9071.549978256226,0.1,24.225,sma
LOW,2012-04-09,2012-05-09,31.09000015258789,30.389999389648438,22,-0.02251530265371149,1.0,9420.27004623413,0.1,42.42,sma
HII,2012-04-11,2012-05-10,39.02000045776367,37.29999923706055,21,-0.04407998976229899,1.0,9052.640106201172,0.1,0.0,sma
ORLY,2011-12-30,2012-05-18,5.329999923706055,6.331333160400391,96,0.1878674016937112,0.500308451573103,8639.929876327515,0.1,0.0,sma
DLTR,2012-01-27,2012-05-18,42.31999969482422,47.61000061035156,78,0.12500002253483755,0.5,8633.27993774414,0.1,0.0,sma
REGN,2012-02-23,2012-05-21,103.31999969482422,120.38999938964844,61,0.1652148639686779,0.5,8885.519973754883,0.1,0.0,sma
CVI,2012-05-18,2012-05-24,30.469999313354492,27.889999389648438,4,-0.08467344869861171,1.0,9049.589796066284,0.1,0.0,stop
ROP,2012-05-04,2012-05-29,100.7300033569336,101.45999908447266,16,0.00724705354126054,1.0,9569.350318908691,0.1,0.0,egg
CCI,2012-05-07,2012-05-30,56.04999923706055,54.5099983215332,16,-0.027475485039955005,1.0,9472.449871063232,0.1,0.0,egg
PM,2012-05-07,2012-05-30,88.27999877929688,84.94999694824219,16,-0.03772090934640593,1.0,9445.959869384766,0.1,0.0,egg
VRSK,2012-04-10,2012-06-04,46.34000015258789,46.5099983215332,38,0.003668497375605151,1.0,9314.340030670166,0.1,0.0,sma
AME,2012-05-09,2012-06-04,33.439998626708984,32.47999954223633,17,-0.028708107772046687,1.0,9430.079612731934,0.1,0.0,sma
MAR,2012-05-10,2012-06-04,39.2400016784668,36.7400016784668,16,-0.06371049676513885,1.0,9339.120399475098,0.1,30.94,egg
TOL,2012-05-30,2012-06-05,27.229999542236328,23.860000610351562,4,-0.12376052106271895,1.0,9394.349842071533,0.1,0.0,stop
BMRN,2012-05-18,2012-06-12,36.599998474121094,36.34000015258789,16,-0.007103779573024882,1.0,9040.19962310791,0.1,0.0,egg
PENN,2012-05-29,2012-06-20,10.332353591918945,10.210265159606934,16,-0.01181612990940406,1.0,9288.785879135132,0.1,0.0,egg
AAL,2012-05-21,2012-06-21,10.710000038146973,13.199999809265137,22,0.23249297499993093,0.5,9017.820032119751,0.1,0.0,strength
EAT,2012-06-06,2012-06-28,31.530000686645508,30.389999389648438,16,-0.03615608221283406,1.0,9017.580196380615,0.1,45.76,egg
ROST,2012-01-31,2012-06-29,25.40999984741211,31.329999923706055,105,0.2329791464716151,0.5,8639.399948120117,0.1,23.8,sma
AEIS,2012-05-30,2012-07-11,13.600000381469727,12.899999618530273,29,-0.05147064289007064,1.0,9411.20026397705,0.1,0.0,sma
EBAY,2012-06-06,2012-07-11,17.230640411376953,16.696128845214844,24,-0.03102099245302481,1.0,9046.0862159729,0.1,0.0,sma
CRUS,2012-06-12,2012-07-11,28.56999969482422,26.010000228881836,20,-0.08960446248818676,1.0,8999.549903869629,0.1,0.0,stop
SHW,2012-06-20,2012-07-13,43.503334045410156,43.17333221435547,16,-0.007585667588378864,1.0,9440.223487854004,0.1,0.0,egg
AAL,2012-05-21,2012-07-23,10.710000038146973,11.880000114440918,43,0.10924370421350416,0.5,9017.820032119751,0.1,0.0,sma
RHP,2012-05-24,2012-07-24,34.5,35.900001525878906,41,0.040579754373301524,1.0,9108.0,0.1,0.0,sma
DLTR,2012-06-29,2012-07-24,53.79999923706055,50.720001220703125,16,-0.05724903457314068,1.0,9199.799869537354,0.1,0.0,egg
TDG,2012-07-13,2012-07-25,130.8300018310547,120.0999984741211,8,-0.08201485291416277,1.0,9027.270126342773,0.1,0.0,stop
FISV,2012-06-28,2012-08-02,17.452499389648438,17.297500610351562,24,-0.00888117947099365,1.0,9267.27717590332,0.1,0.0,sma
HCA,2012-07-11,2012-08-02,27.90999984741211,26.229999542236328,16,-0.06019349030313792,1.0,9126.56995010376,0.1,0.0,egg
MATX,2012-07-11,2012-08-02,24.950000762939453,24.420000076293945,16,-0.021242511841232714,1.0,9131.70027923584,0.1,54.9,egg
MO,2012-07-26,2012-08-17,35.630001068115234,35.369998931884766,16,-0.007297281179796,1.0,8800.610263824463,0.1,0.0,egg
TCBI,2012-06-06,2012-09-04,38.06999969482422,46.099998474121094,62,0.2109272089221632,0.4978902953586498,9022.58992767334,0.1,0.0,strength
PHM,2012-08-02,2012-09-06,11.569999694824219,14.130000114440918,24,0.2212619262869906,0.5,8955.179763793945,0.1,0.0,strength
SWKS,2012-08-02,2012-09-21,27.8700008392334,24.81999969482422,35,-0.10943670802175243,1.0,8946.27026939392,0.1,0.0,stop
COF,2012-07-24,2012-09-26,55.0,55.93000030517578,45,0.016909096457741413,1.0,8855.0,0.1,8.05,sma
DIS,2012-06-06,2012-10-12,45.529998779296875,50.54999923706055,90,0.1102569864343228,1.0,9014.939758300781,0.1,0.0,sma
URBN,2012-09-21,2012-10-15,38.75,36.72999954223633,16,-0.052129044071320574,1.0,9610.0,0.1,0.0,egg
TCBI,2012-06-06,2012-10-24,38.06999969482422,47.2400016784668,98,0.24087213178752087,0.5021097046413502,9022.58992767334,0.1,0.0,sma
MTH,2012-09-04,2012-10-26,18.674999237060547,17.985000610351562,38,-0.036947719137770174,1.0,9337.499618530273,0.1,0.0,sma
WMT,2012-07-24,2012-11-02,24.046667098999023,24.48666763305664,70,0.018297776246751996,1.0,8849.17349243164,0.1,48.821456000000005,sma
CVI,2012-10-12,2012-11-07,38.08000183105469,37.220001220703125,16,-0.02258404855564433,1.0,9596.160461425781,0.1,0.0,egg
MTN,2012-08-17,2012-11-08,50.790000915527344,55.22999954223633,56,0.08741875461064619,1.0,9243.780166625977,0.1,34.216,sma
PMT,2012-10-15,2012-11-14,24.1200008392334,23.59000015258789,20,-0.02197349370665913,1.0,9599.760334014893,0.1,0.0,sma
PHM,2012-08-02,2012-11-15,11.569999694824219,15.229999542236328,72,0.3163353451987896,0.5,8955.179763793945,0.1,0.0,sma
PPG,2012-08-02,2012-11-15,53.81999969482422,58.130001068115234,72,0.08008177996525512,1.0,8934.11994934082,0.1,97.94,sma
AROC,2012-09-26,2012-11-15,19.649999618530273,19.719999313354492,34,0.003562325505503283,1.0,9589.199813842773,0.1,0.0,sma
STZ,2012-10-24,2012-11-19,35.0,34.5,16,-0.014285714285714235,1.0,9590.0,0.1,0.0,egg
AMGN,2012-10-26,2012-11-21,87.62999725341797,86.62000274658203,16,-0.01152567087175782,1.0,9551.669700622559,0.1,39.24,egg
DVA,2012-11-08,2012-12-03,55.90999984741211,54.064998626708984,16,-0.032999485346779545,1.0,9560.60997390747,0.1,0.0,egg
SBAC,2012-07-11,2012-12-03,56.77000045776367,69.13999938964844,99,0.21789675589465474,0.4968944099378882,9139.970073699951,0.1,0.0,strength
MAS,2012-11-20,2012-12-13,14.332161903381348,14.244288444519043,16,-0.006131207521565374,1.0,9401.898208618164,0.1,0.0,egg
LAMR,2012-11-21,2012-12-14,40.220001220703125,39.560001373291016,16,-0.016409742102950875,1.0,9411.480285644531,0.1,0.0,egg
AAL,2012-11-20,2013-01-09,12.489999771118164,15.119999885559082,33,0.2105684677851254,0.49933598937583,9404.969827651978,0.1,0.0,strength
SBAC,2012-07-11,2013-02-01,56.77000045776367,69.76000213623047,140,0.22881806541698424,0.5031055900621118,9139.970073699951,0.1,0.0,sma
MIDD,2012-11-08,2013-02-06,32.87476348876953,39.35639572143555,60,0.19716133425203886,0.49828178694158076,9566.556175231934,0.1,0.0,strength
AAL,2012-11-20,2013-02-21,12.489999771118164,13.619999885559082,62,0.09047238872285068,0.50066401062417,9404.969827651978,0.1,0.0,sma
PPG,2012-12-03,2013-02-21,60.470001220703125,65.32499694824219,54,0.08028767371476175,1.0,9493.79019165039,0.1,46.315,sma
RVTY,2012-12-14,2013-02-21,31.43000030517578,33.27000045776367,45,0.05854279779580174,1.0,9523.290092468262,0.1,21.21,sma
VAC,2012-12-13,2013-02-22,39.900001525878906,40.38999938964844,47,0.012280647745131601,1.0,9536.100364685059,0.1,0.0,sma
BMRN,2012-12-03,2013-03-04,48.689998626708984,59.540000915527344,61,0.22283841846047148,0.49743589743589745,9494.549732208252,0.1,0.0,strength
PKG,2012-11-02,2013-03-08,35.900001525878906,43.4900016784668,85,0.21142060807759466,0.5,9693.000411987305,0.1,33.75,strength
LII,2012-11-20,2013-03-08,51.060001373291016,61.939998626708984,73,0.21308258834299965,0.5,9395.040252685547,0.1,18.400000000000002,strength
VLO,2013-02-21,2013-03-15,41.617916107177734,40.12797164916992,16,-0.03580055412122962,1.0,10446.096942901611,0.1,0.0,egg
CI,2012-11-20,2013-03-15,51.849998474121094,62.029998779296875,78,0.19633559507734089,0.4972375690607735,9384.849723815918,0.1,3.6,strength
ECHO,2013-02-22,2013-03-18,31.085899353027344,30.777957916259766,16,-0.009906145332018168,1.0,10320.518585205078,0.1,0.0,egg
CVI,2013-02-01,2013-03-19,53.58000183105469,53.38999938964844,31,-0.0035461447352195252,1.0,10448.100357055664,0.1,0.0,sma
MPC,2013-02-21,2013-04-04,40.29499816894531,40.58000183105469,29,0.007072929024948271,1.0,10436.404525756836,0.1,0.0,sma
EVR,2013-02-21,2013-04-04,38.66999816894531,38.720001220703125,29,0.001293070962645304,1.0,10440.899505615234,0.1,0.0,sma
LPX,2013-03-18,2013-04-04,21.649999618530273,19.760000228881836,12,-0.0872978948244777,1.0,10911.599807739258,0.1,0.0,stop
MIDD,2012-11-08,2013-04-09,32.87476348876953,39.42075729370117,102,0.19911911479356625,0.5017182130584192,9566.556175231934,0.1,0.0,sma
AEIS,2013-03-19,2013-04-11,18.950000762939453,18.299999237060547,16,-0.034300870697067,1.0,10858.350437164307,0.1,0.0,egg
LII,2012-11-20,2013-04-16,51.060001373291016,60.27000045776367,99,0.18037600542036647,0.5,9395.040252685547,0.1,36.800000000000004,sma
APO,2013-03-15,2013-04-16,23.469999313354492,23.540000915527344,21,0.0029825992424730163,1.0,10890.079681396484,0.1,0.0,sma
RDN,2013-04-04,2013-05-07,10.220000267028809,12.869999885559082,23,0.2592954549208333,0.4995121951219512,10475.500273704529,0.1,0.0,strength
WT,2013-04-04,2013-05-07,10.3100004196167,12.539999961853027,23,0.21629480615668428,0.4995083579154376,10485.270426750183,0.1,0.0,strength
BMRN,2012-12-03,2013-05-21,48.689998626708984,63.369998931884766,116,0.30149929593801716,0.5025641025641026,9494.549732208252,0.1,0.0,sma
HRL,2013-04-09,2013-05-30,20.09000015258789,20.420000076293945,36,0.01642607870580548,1.0,10707.970081329346,0.1,45.305,sma
FLO,2013-04-11,2013-06-06,21.15999984741211,21.440000534057617,39,0.013232546723281446,1.0,10918.559921264648,0.1,58.136172,sma
SIG,2013-04-16,2013-06-06,66.9800033569336,66.81999969482422,36,-0.0023888273229357715,1.0,10515.860527038574,0.1,23.55,sma
LUV,2013-04-04,2013-06-07,12.800000190734863,13.649999618530273,45,0.06640620430698685,1.0,10483.200156211853,0.1,32.76,sma
NXST,2013-05-21,2013-06-13,27.5,28.0,16,0.018181818181818077,1.0,11605.0,0.1,0.0,egg
RDN,2013-04-04,2013-06-21,10.220000267028809,12.109999656677246,55,0.1849314422961268,0.5004878048780488,10475.500273704529,0.1,1.539,sma
WT,2013-04-04,2013-06-21,10.3100004196167,10.760000228881836,55,0.04364692443745466,0.5004916420845624,10485.270426750183,0.1,0.0,sma
PBH,2013-04-16,2013-06-21,26.940000534057617,27.969999313354492,47,0.03823306454633313,1.0,10506.60020828247,0.1,0.0,sma
BDC,2013-05-30,2013-06-21,53.9900016784668,50.45000076293945,16,-0.06556771264075045,1.0,11499.870357513428,0.1,10.65,egg
MTG,2013-06-07,2013-06-25,6.119999885559082,5.670000076293945,12,-0.07352938197384096,1.0,11266.91978931427,0.1,0.0,stop
MS,2013-06-06,2013-06-28,25.40999984741211,24.770000457763672,16,-0.025186910408959262,1.0,11154.989933013916,0.1,0.0,egg
UHS,2013-06-06,2013-06-28,68.81999969482422,66.66999816894531,16,-0.031240940648254667,1.0,11148.839950561523,0.1,0.0,egg
GNW,2013-06-21,2013-07-23,10.979999542236328,13.699999809265137,21,0.2477231676163456,0.4995004995004995,10990.979541778564,0.1,0.0,strength
CRI,2013-06-21,2013-07-30,73.1500015258789,71.63999938964844,26,-0.02064254415218658,1.0,10972.500228881836,0.1,0.0,sma
CGNX,2013-06-21,2013-08-02,11.267499923706055,13.892499923706055,29,0.23297093567998872,0.5,10997.07992553711,0.1,0.0,strength
PODD,2013-06-21,2013-08-07,30.84000015258789,30.6299991607666,32,-0.006809370647933299,1.0,10979.040054321289,0.1,0.0,sma
RMBS,2013-07-30,2013-08-13,9.8100004196167,8.789999961853027,10,-0.10397557738366803,1.0,11752.380502700806,0.1,0.0,stop
VFC,2013-06-25,2013-08-16,44.30555725097656,45.20009231567383,37,0.020190132349086953,1.0,10810.555969238281,0.1,0.0,sma
CIEN,2013-08-13,2013-08-16,23.079999923706055,21.15999984741211,3,-0.08318891172620257,1.0,11840.039960861206,0.1,0.0,stop
GNW,2013-06-21,2013-08-20,10.979999542236328,12.020000457763672,41,0.09471775581836894,0.5004995004995005,10990.979541778564,0.1,0.0,sma
HCI,2013-08-07,2013-08-20,35.810001373291016,31.799999237060547,9,-0.11197994924460797,1.0,11924.730457305908,0.1,74.925,stop
HPQ,2013-06-28,2013-08-22,11.262489318847656,10.535876274108887,38,-0.06451620278323289,1.0,11138.601936340332,0.1,0.0,sma
ENS,2013-06-13,2013-08-28,50.0099983215332,51.27000045776367,53,0.0251950045694751,1.0,11252.24962234497,0.1,0.0,sma
RAMP,2013-06-28,2013-09-04,22.68000030517578,24.75,46,0.09126982658601746,1.0,11135.880149841309,0.1,0.0,sma
SLM,2013-08-16,2013-09-10,8.870621681213379,8.85632610321045,16,-0.0016115643882328445,1.0,11487.455077171326,0.1,69.42495,egg
CACI,2013-08-16,2013-09-10,68.80000305175781,67.5199966430664,16,-0.018604743487125486,1.0,11489.600509643555,0.1,0.0,egg
MU,2013-08-22,2013-09-18,13.859999656677246,16.8799991607666,18,0.21789318751060938,0.5,11337.479719161987,0.1,0.0,strength
CI,2012-11-20,2013-09-20,51.849998474121094,77.83999633789062,209,0.5012535897516261,0.5027624309392266,9384.849723815918,0.1,3.64,sma
HUM,2013-08-20,2013-10-01,91.69000244140625,93.66000366210938,29,0.02148545281108527,1.0,11277.870300292969,0.1,33.21,sma
PCRX,2013-09-10,2013-10-02,37.25,51.119998931884766,16,0.37234896461435607,0.4984025559105431,11659.25,0.1,0.0,strength
LMT,2013-09-04,2013-10-04,124.2699966430664,123.1500015258789,22,-0.009012594732776824,1.0,11308.569694519043,0.1,0.0,sma
CPRI,2013-09-10,2013-10-09,73.20999908447266,72.47000122070312,21,-0.01010787970254845,1.0,11640.389854431152,0.1,0.0,sma
CGNX,2013-06-21,2013-10-10,11.267499923706055,14.954999923706055,77,0.32726869535998393,0.5,10997.07992553711,0.1,0.0,sma
CIEN,2013-10-01,2013-10-28,25.649999618530273,24.200000762939453,19,-0.05653017064933208,1.0,12337.649816513062,0.1,0.0,sma
STZ,2013-08-28,2013-10-30,54.59000015258789,65.66999816894531,44,0.2029675395747763,0.5,11136.36003112793,0.1,0.0,strength
BLKB,2013-08-20,2013-10-31,35.029998779296875,35.209999084472656,51,0.005138461645684211,1.0,11314.68960571289,0.1,38.76,sma
INCY,2013-09-20,2013-11-08,35.65999984741211,36.970001220703125,35,0.036735877142357376,1.0,12160.05994796753,0.1,0.0,sma
TDS,2013-10-04,2013-11-08,29.209999084472656,29.290000915527344,25,0.0027388508579999638,1.0,12589.509605407715,0.1,0.0,sma
HALO,2013-10-10,2013-11-11,10.260000228881836,13.050000190734863,22,0.2719298147771181,0.5,12188.880271911621,0.1,0.0,strength
GGG,2013-10-28,2013-12-03,25.573333740234375,24.989999771118164,25,-0.02281024347633076,1.0,12991.253540039062,0.1,0.0,sma
AXON,2013-11-08,2013-12-03,16.8700008392334,16.489999771118164,16,-0.022525254843585585,1.0,12382.580615997314,0.1,0.0,egg
BC,2013-11-08,2013-12-03,45.040000915527344,44.81999969482422,16,-0.00488457407262799,1.0,12386.00025177002,0.1,27.5,egg
LDOS,2013-11-01,2013-12-04,47.40999984741211,41.279998779296875,22,-0.12929763948206052,1.0,12705.879959106445,0.1,0.0,stop
PKG,2012-11-02,2013-12-06,35.900001525878906,61.11000061035156,275,0.7022283569068863,0.5,9693.000411987305,0.1,184.005,sma
PCRX,2013-09-10,2013-12-09,37.25,51.97999954223633,63,0.3954362293217806,0.5015974440894568,11659.25,0.1,0.0,sma
NXST,2013-10-09,2013-12-13,41.75,51.66999816894531,46,0.23760474656156427,0.49829351535836175,12232.75,0.1,17.52,strength
PRGO,2013-12-04,2013-12-27,154.88999938964844,152.5,16,-0.01543030149826552,1.0,13010.759948730469,0.1,0.84,egg
STZ,2013-08-28,2014-01-07,54.59000015258789,69.0,90,0.2639677561299474,0.5,11136.36003112793,0.1,0.0,sma
INCY,2013-12-06,2014-01-10,46.59000015258789,57.290000915527344,23,0.22966303343841288,0.4981949458483754,12905.430042266846,0.1,0.0,strength
PEGA,2013-12-09,2014-01-14,12.192500114440918,11.574999809265137,24,-0.050645913420530375,1.0,13119.130123138428,0.1,8.07,sma
NXST,2013-10-09,2014-01-15,41.75,49.04999923706055,67,0.1748502811271988,0.5017064846416383,12232.75,0.1,17.64,sma
PLXS,2013-12-03,2014-01-17,39.75,40.33000183105469,31,0.014591241032822388,1.0,13236.75,0.1,0.0,sma
GNRC,2014-01-08,2014-01-21,54.9900016784668,50.02000045776367,8,-0.09038008854342872,1.0,13582.530414581299,0.1,0.0,stop
AAL,2013-12-27,2014-01-22,24.940000534057617,30.709999084472656,16,0.23135518952919165,0.5,13517.480289459229,0.1,0.0,strength
CTSH,2013-12-03,2014-01-28,46.92499923706055,48.1150016784668,37,0.025359668849315842,1.0,13232.849784851074,0.1,0.0,sma
TPC,2014-01-15,2014-01-30,25.459999084472656,23.190000534057617,10,-0.0891594120990934,1.0,14079.379493713379,0.1,0.0,stop
HALO,2013-10-10,2014-02-04,10.260000228881836,14.140000343322754,79,0.3781676440433932,0.5,12188.880271911621,0.1,0.0,sma
BCO,2014-01-14,2014-02-04,34.31999969482422,30.270000457763672,14,-0.1180069718261485,1.0,13830.95987701416,0.1,40.300000000000004,stop
TT,2014-01-21,2014-02-04,48.15360641479492,44.05740737915039,10,-0.08506525970993517,1.0,13916.392253875732,0.1,0.0,stop
CMCSA,2014-01-30,2014-02-24,25.393627166748047,24.236175537109375,16,-0.0455803978706244,1.0,13585.590534210205,0.1,0.0,egg
LUV,2013-12-03,2014-02-25,18.280000686645508,22.18000030517578,56,0.21334789234332074,0.4993103448275862,13253.000497817993,0.1,14.48,strength
EPAM,2014-02-24,2014-03-04,42.880001068115234,35.279998779296875,6,-0.1772388549325289,1.0,14021.760349273682,0.1,0.0,stop
INCY,2013-12-06,2014-03-17,46.59000015258789,63.04999923706055,67,0.35329467762533096,0.5018050541516246,12905.430042266846,0.1,0.0,sma
MU,2013-08-22,2014-03-24,13.859999656677246,23.809999465942383,146,0.7178932219144456,0.5,11337.479719161987,0.1,0.0,sma
SBAC,2014-02-04,2014-03-24,91.62000274658203,92.2300033569336,33,0.006657941410881607,1.0,13284.900398254395,0.1,0.0,sma
BIIB,2014-02-04,2014-03-24,308.17999267578125,320.20001220703125,33,0.03900324426282786,1.0,13251.739685058594,0.1,0.0,sma
JAZZ,2014-03-04,2014-03-24,160.72000122070312,144.6300048828125,14,-0.10011197247189918,1.0,13661.200103759766,0.1,0.0,stop
UAA,2014-03-24,2014-04-07,29.65999984741211,26.25,10,-0.11496965154939598,1.0,14088.499927520752,0.1,0.0,stop
AVGO,2014-01-28,2014-04-08,5.4720001220703125,6.061999797821045,49,0.10782157576551876,1.0,13559.616302490234,0.1,66.906,sma
PZZA,2014-03-24,2014-04-08,52.88999938964844,48.61000061035156,11,-0.08092264754562561,1.0,14068.739837646484,0.1,0.0,stop
FSLR,2014-03-17,2014-04-08,56.52000045776367,68.70999908447266,16,0.2156758409055275,0.49794238683127573,13734.360111236572,0.1,0.0,strength
AAL,2013-12-27,2014-04-09,24.940000534057617,36.08000183105469,70,0.4466720552705876,0.5,13517.480289459229,0.1,0.0,sma
MRVL,2014-01-24,2014-04-11,14.760000228881836,15.239999771118164,54,0.03252029368516429,1.0,14066.28021812439,0.1,57.18,sma
HOPE,2014-03-24,2014-04-11,17.68000030517578,15.619999885559082,14,-0.11651585882685978,1.0,14108.640243530273,0.1,0.0,stop
RBA,2014-04-11,2014-05-06,24.0,23.229999542236328,16,-0.0320833524068197,1.0,13536.0,0.1,0.0,egg
CALM,2014-04-11,2014-05-06,30.344999313354492,29.459999084472656,16,-0.029164615221868084,1.0,13533.869693756104,0.1,131.793,egg
FSLR,2014-03-17,2014-05-08,56.52000045776367,64.11000061035156,37,0.13428874895816323,0.5020576131687243,13734.360111236572,0.1,0.0,sma
AA,2014-02-04,2014-05-13,27.51435089111328,33.353641510009766,68,0.21222708985595173,0.5,13316.945831298828,0.1,34.89156,strength
REX,2014-04-08,2014-05-16,9.661666870117188,9.601667404174805,27,-0.006210053270202964,1.0,13603.626953125,0.1,0.0,sma
THRM,2014-04-09,2014-05-23,35.029998779296875,42.11000061035156,31,0.20211253433554344,0.5,13731.759521484375,0.1,0.0,strength
CRK,2014-05-06,2014-05-29,133.89999389648438,132.4499969482422,16,-0.01082895455068622,1.0,14193.399353027344,0.1,0.0,egg
RMBS,2014-05-06,2014-05-29,11.970000267028809,11.970000267028809,16,0.0,1.0,14304.150319099426,0.1,0.0,egg
FANG,2014-03-24,2014-06-04,64.13999938964844,78.36000061035156,50,0.22170254686653612,0.4977168949771689,14046.659866333008,0.1,0.0,strength
TPC,2014-05-14,2014-06-19,30.469999313354492,30.079999923706055,25,-0.012799455150545702,1.0,14168.549680709839,0.1,0.0,sma
ORCL,2014-05-29,2014-06-23,42.20000076293945,40.93000030517578,17,-0.030094797033250353,1.0,14179.200256347656,0.1,0.0,sma
CENX,2014-05-16,2014-07-10,14.0,16.479999542236328,37,0.17714282444545204,0.49949341438703143,13818.0,0.1,0.0,strength
NPO,2014-06-19,2014-07-14,73.9000015258789,72.70999908447266,16,-0.01610287438207325,1.0,14853.90030670166,0.1,0.0,egg
PBI,2014-04-08,2014-07-18,25.790000915527344,27.239999771118164,70,0.05622329601073495,1.0,13591.33048248291,0.1,99.076,sma
LAZ,2014-05-29,2014-07-18,50.290000915527344,51.06999969482422,35,0.015510017202168047,1.0,14181.780258178711,0.1,0.0,sma
BKR,2014-04-07,2014-07-31,63.45000076293945,70.13999938964844,80,0.10543732933438443,1.0,13832.1001663208,0.1,69.76,sma
THRM,2014-04-09,2014-07-31,35.029998779296875,42.150001525878906,78,0.20325443890080952,0.5,13731.759521484375,0.1,0.0,sma
IRDM,2014-06-23,2014-07-31,8.220000267028809,7.909999847412109,27,-0.03771294520027446,1.0,14927.520484924316,0.1,0.0,sma
FANG,2014-03-24,2014-08-01,64.13999938964844,82.33000183105469,91,0.2835984193093388,0.502283105022831,14046.659866333008,0.1,0.0,sma
LLY,2014-07-28,2014-08-19,63.38999938964844,61.88999938964844,16,-0.023663038561962058,1.0,15276.989852905273,0.1,118.09,egg
REX,2014-07-31,2014-08-29,14.058333396911621,18.086666107177734,21,0.2865441156169386,0.4995331465919701,15056.475068092346,0.1,0.0,strength
RGLD,2014-08-19,2014-09-09,79.52999877929688,70.97000122070312,14,-0.1076323109516013,1.0,15587.879760742188,0.1,0.0,stop
REX,2014-07-31,2014-09-15,14.058333396911621,14.831666946411133,31,0.05500890665101177,0.5004668534080299,15056.475068092346,0.1,0.0,sma
AA,2014-02-04,2014-09-16,27.51435089111328,38.6162109375,155,0.403493438399539,0.5,13316.945831298828,0.1,52.337340000000005,sma
RUSHA,2014-07-31,2014-09-16,15.657777786254883,15.408888816833496,32,-0.015895548705504914,1.0,15062.782230377197,0.1,0.0,sma
WLK,2014-07-14,2014-09-26,84.6500015258789,90.31999969482422,53,0.06698166647063664,1.0,14983.050270080566,0.1,29.205000000000002,sma
BNY,2014-08-01,2014-09-26,38.72999954223633,38.779998779296875,39,0.0012909692138265427,1.0,14872.31982421875,0.1,0.0,sma
GPK,2014-07-31,2014-10-01,12.0,12.4399995803833,43,0.0366666316986084,1.0,15060.0,0.1,0.0,sma
